scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id
0.7184819327103021,"[-0.10044634783709491, 0.5297412109375, 0.466796875, 0.8990755081176758, 1.026172849867079, 0.6152556046195652, 0.6468169113685345, 0.8275088355654762, 1.4626953125, 0.8112025669642857]","[-84.28057861328125, -58.48681640625, -128.8515625, -111.48739624023438, -66.19063377380371, -55.3353271484375, -78.0943603515625, -60.378662109375, -67.39599609375, -106.65087890625]","[-81.56852722167969, -71.7303466796875, -148.45703125, -140.2578125, -93.89730072021484, -69.4862060546875, -96.85205078125, -77.75634765625, -103.96337890625, -135.04296875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.8338460672536496,"[-0.06969105113636363, 0.5988739013671875, 0.6458879743303572, 0.8549041748046875, 1.1694318692978114, 1.5671660774632503, 0.5311351102941176, 0.9610337882206358, 1.2458727606411637]","[-71.044921875, -130.282958984375, -110.349365234375, -116.12428283691406, -228.02584075927734, -42.67215538024902, -49.86328125, -148.22708129882812, -77.03961181640625]","[-69.51171875, -154.2379150390625, -132.9554443359375, -146.04592895507812, -313.3943672180176, -72.44831085205078, -58.892578125, -203.967041015625, -113.169921875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.663409614686056,"[-0.12880987870065788, 0.8147615131578947, 0.6690580194646661, 0.372320556640625, 0.8351813422309028, 1.046875, 1.1286855844350963, 0.5322928795447717, 0.7003215154012045]","[-85.5015869140625, -65.5703125, -63.857154846191406, -165.34515380859375, -110.2464599609375, -57.78515625, -69.8807373046875, -67.6234130859375, -134.24220275878906]","[-83.05419921875, -81.05078125, -78.57643127441406, -183.961181640625, -140.31298828125, -78.72265625, -99.2265625, -81.46302795410156, -167.85763549804688]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6973459315407526,"[-0.0523503167288644, 0.47262625858701507, 0.8601433249080882, 1.0458479256465518, 0.44569535688920453, 0.6609700520833334, 0.5117754255022321, 1.0276698521205356, 1.1351843939887152, 0.8658970424107143]","[-112.2243423461914, -87.01814270019531, -113.591064453125, -103.57666015625, -142.529052734375, -99.24951171875, -97.327392578125, -63.39581298828125, -70.14182662963867, -71.122802734375]","[-110.7585334777832, -100.72430419921875, -142.8359375, -133.90625, -162.1396484375, -121.0615234375, -111.6571044921875, -99.3642578125, -100.79180526733398, -101.42919921875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7194273574714982,"[-0.08112818400065104, 0.5135216346153846, 0.6249494881465517, 0.8882211538461539, 1.1024169921875, 0.8771556132548565, 1.0816862044795867, 0.5469680059523809, 0.7157260670381433, 0.9247565991950758]","[-91.96035766601562, -91.5234375, -98.3203125, -76.71484375, -55.86376953125, -109.90275573730469, -64.96812438964844, -55.67041015625, -163.1792755126953, -66.9962158203125]","[-89.5265121459961, -104.875, -116.44384765625, -99.80859375, -82.32177734375, -142.35751342773438, -98.50039672851562, -67.15673828125, -199.68130493164062, -97.51318359375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7620288558610343,"[-0.1259765625, 0.7919921875, 0.5794642521784856, 0.5431471604567307, 0.8536931818181818, 1.0100758870442708, 0.37472330729166664, 1.2382978959517046, 1.4543309892926897, 0.9005402595766129]","[-58.5390625, -86.3359375, -78.34994506835938, -69.566162109375, -65.611328125, -49.3048095703125, -74.1002197265625, -42.0894775390625, -42.018619537353516, -57.2451171875]","[-56.271484375, -105.34375, -93.416015625, -83.68798828125, -84.392578125, -73.546630859375, -85.3419189453125, -69.33203125, -72.5595703125, -85.161865234375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
1.0231553178897603,"[0.09375, 0.3297632390802557, 0.3368275960286458, 0.43848248185782596, 1.8028188852163463, 3.4024244035993303, 0.8856375558035714, 1.074484432444853, 1.04833984375, 0.9403666834677419, 0.9018133755387931]","[-5.28125, -89.84225463867188, -142.96826171875, -93.21010208129883, -43.7000732421875, -8.956466674804688, -74.41748046875, -45.0150146484375, -70.04150390625, -93.9287109375, -69.3505859375]","[-5.375, -97.0970458984375, -159.135986328125, -105.92609405517578, -67.13671875, -32.7734375, -99.21533203125, -63.28125, -96.25, -123.080078125, -95.503173828125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7264687208578445,"[-0.05622100830078125, 0.5710805257161459, 0.4205372431506849, 0.5746391399486644, 1.599264705882353, 1.24951171875]","[-95.189697265625, -71.06597900390625, -231.1064453125, -200.29069900512695, -45.5703125, -53.29541015625]","[-93.390625, -84.77191162109375, -261.8056640625, -242.81399536132812, -72.7578125, -80.78466796875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.5917779651625885,"[-0.11012317288306452, 0.532733154296875, 0.26929535736908783, 1.0468622156091638, 0.8139201270209419, 0.6947357177734375, 0.8950223569516782]","[-116.6494140625, -99.000732421875, -214.8280029296875, -94.26719665527344, -112.05302429199219, -80.61465454101562, -71.97068786621094]","[-113.235595703125, -120.31005859375, -234.755859375, -133.0010986328125, -141.3541488647461, -101.45672607421875, -96.13629150390625]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.805583866203036,"[-0.028792842741935484, 0.5569379401929451, 0.9355354309082031, 0.7497992621527778, 1.1624007686491935, 0.44418569711538464, 0.9745251885775862, 0.7504119873046875, 1.5577256944444444, 1.3727070735051081, 0.385986328125]","[-99.8021240234375, -110.70747375488281, -92.2078857421875, -132.363525390625, -88.697021484375, -88.16015625, -95.91357421875, -129.9228515625, -83.453125, -92.21311950683594, -69.4913330078125]","[-98.9095458984375, -129.08642578125, -122.14501953125, -166.1044921875, -124.7314453125, -99.708984375, -124.1748046875, -159.9393310546875, -125.51171875, -127.90350341796875, -79.9129638671875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7729743942691877,"[-0.060243803879310345, 0.6653528706780796, 0.5211545882686492, 0.5634268301504629, 0.8837848531788793, 1.101099917763158, 1.4792149192408512, 1.2092013888888888, 0.5835750948998236, 0.7831772835023941]","[-102.888671875, -70.02364873886108, -76.76185607910156, -83.16754150390625, -88.8531494140625, -52.7509765625, -39.44942092895508, -72.3419189453125, -71.72872161865234, -80.1034927368164]","[-101.1416015625, -89.31888198852539, -92.91764831542969, -98.38006591796875, -114.48291015625, -73.671875, -67.55450439453125, -104.9903564453125, -89.81954956054688, -104.38198852539062]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.9304153258288881,"[-0.04683743990384615, 0.4929987980769231, 1.6290430529364224, 0.34144331004521616, 1.396436737804878, 1.4569983849158654, 1.2639001210530598, 0.9093396417025862]","[-94.2412109375, -225.67626953125, -78.87322998046875, -272.0871047973633, -125.59121704101562, -52.1905517578125, -138.24050903320312, -69.482177734375]","[-93.0234375, -257.72119140625, -126.115478515625, -297.01246643066406, -182.84512329101562, -90.072509765625, -198.90771484375, -95.85302734375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6637408457682336,"[-0.102105712890625, 0.8592208059210527, 0.9238630022321429, 0.5839301215277778, 0.15595458984375, 0.8338216145833334, 0.4439500378024194, 0.9066611842105263, 1.0371551513671875, 0.5728191375732422, 1.0858793712797619]","[-85.3238525390625, -64.7255859375, -50.08203125, -58.193359375, -90.48394775390625, -61.939453125, -81.109619140625, -63.8594970703125, -54.4422607421875, -47.66709899902344, -43.895751953125]","[-83.28173828125, -81.05078125, -69.483154296875, -68.7041015625, -94.3828125, -81.951171875, -94.8720703125, -81.0860595703125, -79.333984375, -59.12348175048828, -66.69921875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6411207063415026,"[-0.073876953125, 0.10788018362862724, 0.42842186821831596, 0.9775558997844828, 0.6545043453093498, 0.8145824231599507, 0.72686767578125, 0.9211260477701823, 0.7331128801618304, 0.8540625, 0.9080908990675404]","[-80.546875, -81.84446716308594, -131.7958984375, -95.3876953125, -86.3982925415039, -103.3516845703125, -91.697509765625, -87.34121704101562, -89.35235595703125, -95.3203125, -70.58343505859375]","[-79.0693359375, -84.8651123046875, -147.21908569335938, -123.73681640625, -106.68792724609375, -134.30581665039062, -112.0498046875, -109.4482421875, -109.8795166015625, -116.671875, -98.7342529296875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.5970221319630503,"[-0.07025200980050224, 0.6306004379734849, 0.286201326470626, 0.6363094554227942, 0.4044000033674569, 0.5927884285910088, 0.9626871744791666, 1.3334422392003678]","[-70.15631103515625, -95.7978515625, -73.64064693450928, -90.4140625, -263.20245361328125, -143.5235595703125, -129.300537109375, -43.78851318359375]","[-68.18925476074219, -116.607666015625, -79.07847213745117, -112.048583984375, -298.38525390625, -177.3125, -169.7333984375, -66.45703125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7715399979415551,"[-0.1259765625, 0.32231001420454547, 0.47617885044642855, 1.937586734169408, 0.8240588960193452, 1.2107785542805989, 1.03258544921875, 0.4419216579861111, 0.8244163876488095]","[-58.5390625, -65.9541015625, -132.60888671875, -56.39019775390625, -68.10980224609375, -55.655548095703125, -47.86627197265625, -144.93798828125, -47.406982421875]","[-56.271484375, -73.044921875, -152.6083984375, -93.204345703125, -85.4150390625, -84.7142333984375, -73.680908203125, -168.8017578125, -64.7197265625]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.713470725974511,"[-0.2469482421875, 0.5539117628528226, 0.38843727111816406, 0.583595131928066, 0.6025452894323012, 1.4785975864955356, 1.4542404174804688, 0.8933865906762295]","[-9.73388671875, -114.8052978515625, -184.2958984375, -173.9942626953125, -89.33298683166504, -89.90570068359375, -43.975738525390625, -176.7000732421875]","[-9.239990234375, -131.9765625, -209.1558837890625, -204.9248046875, -109.81952667236328, -141.6566162109375, -73.060546875, -231.1966552734375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
1.1602101270867184,"[-0.10573167067307693, 1.0398984162703804, 0.71435546875, 4.49609375, 0.6162972063631624, 0.8704421234130859, 0.7084330150059291, 1.192449208852407, 0.9149898182262074, 1.1548739346590908]","[-81.262451171875, -51.730682373046875, -65.83984375, -9.6171875, -121.2939682006836, -161.57464981079102, -58.610897064208984, -93.02272033691406, -55.477020263671875, -61.2158203125]","[-78.513427734375, -75.64834594726562, -81.5556640625, -27.6015625, -144.0969648361206, -205.0967559814453, -78.447021484375, -137.14334106445312, -75.60679626464844, -86.623046875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.5413423516158634,"[-0.11299235026041667, 0.9051036005434783, 0.1317385586825284, 0.4911582729090815, 0.56861798294255, 0.43414197649274555, 0.6132130342371324, 1.2997577373798077]","[-112.733154296875, -54.21337890625, -164.2787628173828, -61.90528702735901, -159.37287390232086, -84.89437866210938, -88.33306884765625, -78.92431640625]","[-109.3433837890625, -75.03076171875, -171.52438354492188, -73.20192730426788, -194.0585708618164, -97.05035400390625, -109.18231201171875, -112.718017578125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7109690285827494,"[-0.02736479660560345, 0.3864649772644043, 0.2929327828543527, 0.6913269587925502, 0.6312911662649601, 0.7090782732576937, 0.9082865397135417, 1.6648457845052083, 0.8891759072580645, 0.9636526925223214]","[-96.7044677734375, -104.22430801391602, -60.038238525390625, -86.87380599975586, -134.18478393554688, -122.19333934783936, -68.4462890625, -56.04931640625, -131.685546875, -102.56414794921875]","[-95.910888671875, -119.68290710449219, -68.2403564453125, -106.23096084594727, -163.85546875, -148.42923545837402, -95.69488525390625, -96.005615234375, -159.25, -136.2919921875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.8310589531128532,"[-0.07537894413389008, 0.768785978618421, 0.5779125072337963, 0.9599045973557693, 0.7939778645833333, 0.5018017578125, 1.1952541185461956, 0.7669093919836957, 1.568261188009511, 0.6535350382328033, 1.4164767795138888, 0.8452671595982143]","[-78.18231964111328, -53.95751953125, -82.5487060546875, -77.12353515625, -62.60986328125, -86.95474243164062, -59.4637451171875, -57.137451171875, -48.55731201171875, -92.45318126678467, -54.81201171875, -81.024658203125]","[-75.99633026123047, -68.564453125, -98.15234375, -102.0810546875, -86.42919921875, -99.49978637695312, -86.95458984375, -74.7763671875, -84.6273193359375, -113.36630249023438, -80.30859375, -104.692138671875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.5769130875289548,"[-0.052170973557692304, 0.5394168976814516, 0.8619001799938726, 0.9609063955453726, 0.736260775862069, 0.31904296875, 0.5198043020148027, 0.7301441539417614]","[-93.970703125, -123.1893310546875, -188.9718017578125, -146.16601181030273, -108.755859375, -55.376953125, -227.147216796875, -163.39602661132812]","[-92.6142578125, -139.9112548828125, -232.9287109375, -183.64136123657227, -130.107421875, -61.7578125, -266.65234375, -203.553955078125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6740495148065693,"[-0.11130777994791667, 1.0882800874255953, 0.6324530707465278, 0.7422150642641129, 0.7765096028645834, 1.0441532841435186, 0.7431349981398809, 0.34433851055070464, 0.8066687950721154]","[-120.028564453125, -47.26318359375, -72.63763427734375, -106.0513916015625, -89.08740234375, -56.171142578125, -64.9073486328125, -121.35563659667969, -81.63623046875]","[-116.021484375, -70.1170654296875, -89.7138671875, -129.06005859375, -107.7236328125, -84.36328125, -80.51318359375, -138.91690063476562, -102.609619140625]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6451969822820067,"[-0.11553237017463236, 0.17375352647569445, 0.6073511759440104, 0.5789828830295138, 0.5195733432112069, 0.768994140625, 0.8670357369087838, 1.1810215541294642, 0.8157798767089843, 0.6948567708333333, 1.0053501674107144]","[-134.353515625, -123.38623046875, -83.68623352050781, -116.5325927734375, -108.93701171875, -77.654296875, -102.058837890625, -96.624755859375, -83.89559555053711, -86.0703125, -95.095947265625]","[-130.4254150390625, -129.641357421875, -101.90676879882812, -137.3759765625, -124.004638671875, -100.72412109375, -134.13916015625, -129.693359375, -104.29009246826172, -106.916015625, -130.283203125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6904157556069354,"[-0.07025200980050224, 0.8844342231750488, 0.1126161055131392, 0.6659977610518293, 0.5905649038461539, 0.8272635719992898, 0.6532477779664855, 1.356652507075557, 1.1932169596354167]","[-70.15631103515625, -86.42416381835938, -157.03488159179688, -133.901611328125, -179.02587890625, -58.017242431640625, -175.878173828125, -59.54111289978027, -45.2510986328125]","[-68.18925476074219, -114.72605895996094, -161.989990234375, -161.20751953125, -217.41259765625, -76.217041015625, -220.9522705078125, -96.17073059082031, -73.8883056640625]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7730652195523859,"[-0.1259765625, 0.7516948993389423, 0.7419100674715909, 0.663330078125, 0.99001220703125, 0.6489798805930398, 1.3706505816915762, 0.9112019856770833, 0.49467136548913043, 1.124635897184673, 0.9326070149739584]","[-58.5390625, -76.27308654785156, -109.1429443359375, -54.668212890625, -67.037353515625, -54.377838134765625, -47.00042724609375, -78.5106201171875, -60.05126953125, -48.25723075866699, -51.504150390625]","[-56.271484375, -95.81715393066406, -133.6259765625, -67.934814453125, -91.78765869140625, -68.6553955078125, -78.525390625, -105.8466796875, -71.4287109375, -69.62531280517578, -73.88671875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.843607668620909,"[0.09375, 0.16945845992476852, 0.36757904628537735, 0.5423649968327703, 0.5933028327094184, 2.3741607666015625, 1.1552217923677885, 1.1370442708333333, 0.8408203125, 0.7617729649399266, 1.283447265625, 0.9359380281888522, 0.9011462983630952, 0.6545003255208334]","[-5.28125, -120.9451904296875, -148.51123046875, -127.3953857421875, -99.03178405761719, -4.96478271484375, -67.8587646484375, -69.88671875, -103.79833984375, -90.92919540405273, -78.7421875, -61.493675231933594, -39.6617431640625, -125.87548828125]","[-5.375, -125.52056884765625, -167.992919921875, -147.462890625, -120.39068603515625, -14.46142578125, -97.89453125, -97.17578125, -130.70458984375, -116.06770324707031, -104.4111328125, -85.82806396484375, -58.5858154296875, -149.4375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
